Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Artemia salina,9273,9288,7.63,2,,,,Exact,9.41496,0,"Artemia salina (Linnaeus, 1758)",Artemia salina,GVWB,1,Catalogue of Life,Biota|Animalia|Arthropoda|Branchiopoda|Anostraca|Artemiina|Artemiidae|Artemia|Artemia salina,
1,,B. glandula,2557,2568,6.33,2,,,,NoMatch,0.0,,,,,,,,
2,,Balanus,3730,3737,5.10,1,,,,Exact,9.41461,0,"Balanus Distant, 1918",Balanus,8R3Y5,1,Catalogue of Life,Biota|Animalia|Arthropoda|Insecta|Hemiptera|Cicadomorpha|Membracoidea|Cicadellidae|Deltocephalinae|Scaphoideini|Scaphoideus|Scaphoideus,
3,,Balanus amphitrite denticulata,195,225,13.54,3,,,,Exact,9.49474,0,Balanus amphitrite var. denticulata Broch,Balanus amphitrite denticulata,133890692,149,OBIS,,
4,,Balanus amphitrite var. denticulata,10323,10358,16.81,3,,,,Exact,9.56361,0,Balanus amphitrite var. denticulata Broch,Balanus amphitrite denticulata,133890692,149,OBIS,,
5,,Balanus balanoides,650,669,12.08,2,,,,Exact,9.41391,0,"Balanus balanoides (Linnaeus, 1767)",Balanus balanoides,89601,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Crustacea|Maxillopoda|Thecostraca|Cirripedia|Thoracica|Sessilia|Balanomorpha|Balanoidea|Archaeobalanidae|Semibalanus|Semibalanus balanoides,
6,,Balanus balanus,346,361,12.38,2,,,,Exact,9.41426,0,"Balanus balanus (Linnaeus, 1758)",Balanus balanus,89602,3,ITIS,Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Crustacea|Maxillopoda|Thecostraca|Cirripedia|Thoracica|Sessilia|Balanomorpha|Balanoidea|Balanidae|Balanus|Balanus balanus,
7,,Balanus eburneus,174,190,12.23,2,,,,Exact,9.41426,0,Balanus eburneus Gould 1841,Balanus eburneus,270232,172,PaleoBioDB,||Cirripedia|Sessilia|Balanus eburneus,
8,,Balanus glandula,971,987,11.83,2,,,,Exact,9.41426,0,Balanus glandula Darwin 1854,Balanus glandula,302463,172,PaleoBioDB,||Cirripedia|Sessilia|Balanus glandula,
9,,Balanus glandula nauplii,11183,11207,13.40,3,,,,PartialExact,8.62644,0,Balanus nauplii,Balanus nauplii,2867608,168,ION,,
10,,Balanus perforatus,10614,10632,13.26,2,,,,Exact,9.41391,0,"Balanus perforatus Bruguière, 1789",Balanus perforatus,urn:lsid:marinespecies.org:taxname:106219,9,WoRMS,Animalia|Arthropoda|Thecostraca|Balanomorpha|Balanidae|Perforatus|Perforatus perforatus,
11,,Balanus tintinnabulum,11035,11057,8.80,2,,,,Exact,9.41391,0,Balanus tintinnabulum (Linnaeus 1758),Balanus tintinnabulum,303105,172,PaleoBioDB,||Cirripedia|Sessilia|Megabalanus tintinnabulum,
