Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Dunaliella,3740,3751,5.23,1,,,,Exact,9.41496,0,"Dunaliella Teodoresco, 1905",Dunaliella,48QH,1,Catalogue of Life,Biota|Plantae|Chlorophyta|Chlorophytina|Chlorophyceae|Chlamydomonadales|Dunaliellaceae|Dunaliella,
1,,Gaussia,242,249,3.04,1,,,,Exact,9.41496,0,Gaussia H.Wendl.,Gaussia,8VXSL,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Arecales|Arecaceae|Gaussia,
2,,Gaussia may,590,601,1.33,2,,,,Fuzzy,9.39194,1,Gaussia maya (O.F.Cook) H.J.Quero & Read,Gaussia maya,3FFL3,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Liliopsida|Arecales|Arecaceae|Gaussia|Gaussia maya,
3,,Gaussia princeps,100,116,5.84,2,,,,Exact,9.41496,0,"Gaussia princeps (Scott T., 1894)",Gaussia princeps,3FFL6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Metridinidae|Gaussia|Gaussia princeps,
4,,Latz,1228,1233,0.92,1,,,,Exact,9.41003,0,Latz,Latz,4339576,168,ION,,
5,,Nannochloropsis,3756,3772,4.98,1,,,,Exact,9.41496,0,"Nannochloropsis D.J. Hibberd, 1981",Nannochloropsis,7PPQD,1,Catalogue of Life,Biota|Chromista|Ochrophyta|Eustigmatophyceae|Eustigmatales|Monodopsidaceae|Nannochloropsis,
6,,Pleuromamma gracilis,15983,16003,12.32,2,,,,Exact,9.41496,0,"Pleuromamma gracilis Claus, 1863",Pleuromamma gracilis,BFVX6,1,Catalogue of Life,Biota|Animalia|Arthropoda|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Metridinidae|Pleuromamma|Pleuromamma gracilis,
7,,Pleuromamma xiphias,16008,16027,10.26,2,,,,Exact,9.41496,0,"Pleuromamma xiphias (Giesbrecht, 1889)",Pleuromamma xiphias,4KBRX,1,Catalogue of Life,Biota|Animalia|Arthropoda|Copepoda|Neocopepoda|Gymnoplea|Calanoida|Metridinidae|Pleuromamma|Pleuromamma xiphias,
